ID,Exercise,Calories Burn,Dream Weight,Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Weather Conditions,Exercise Intensity,Image,Video,Description
2935,Bicycle Crunches,197.0741086,91.29806058,88.9382123,18,Male,38,168,19.08888901,Cloudy,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o317Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn312koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
2955,Bicycle Crunches,239.8666015,94.11375228,97.84733655,39,Female,48,178,29.33795783,Cloudy,2,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o318Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn313koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
2958,Bicycle Crunches,318.033371,67.14458042,62.69427947,56,Male,47,172,32.74795785,Cloudy,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o319Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn314koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
2959,Bicycle Crunches,233.9365992,95.5463334,93.08010316,34,Male,46,147,34.52275247,Cloudy,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o320Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn315koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
2962,Bicycle Crunches,254.337978,67.59975803,65.37106415,40,Male,31,155,25.63446786,Rainy,6,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o321Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn316koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
2973,Bicycle Crunches,146.4668348,91.50003288,90.46514449,45,Female,37,117,23.61703221,Sunny,2,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o322Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn317koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
2987,Bicycle Crunches,358.3236552,71.8474199,71.09861285,21,Male,28,120,29.59623822,Rainy,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o323Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn318koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
2992,Bicycle Crunches,101.9468197,73.15642199,68.44702225,21,Female,46,135,27.47057647,Rainy,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o324Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn319koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3022,Bicycle Crunches,212.9737425,85.11984877,89.75831403,19,Female,42,177,22.94163829,Sunny,5,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o325Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn320koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3037,Bicycle Crunches,204.1603851,77.64268755,75.8638592,46,Male,26,141,29.97661254,Cloudy,6,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o326Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn321koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3048,Bicycle Crunches,434.0853905,61.97533397,63.63222148,21,Male,59,140,25.05152854,Cloudy,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o327Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn322koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3053,Bicycle Crunches,376.3484212,80.0254646,83.18743186,54,Female,39,125,33.31667436,Cloudy,6,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o328Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn323koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3072,Bicycle Crunches,469.4206366,98.99530588,98.22441809,25,Male,56,116,34.55420242,Sunny,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o329Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn324koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3088,Bicycle Crunches,332.0700086,75.14298929,76.66034985,18,Female,30,134,30.7262722,Sunny,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o330Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn325koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3121,Bicycle Crunches,292.2347278,93.819904,89.97080275,53,Female,40,126,25.55491415,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o331Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn326koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3125,Bicycle Crunches,431.1230843,51.81580972,53.57624039,42,Female,24,164,34.03562649,Cloudy,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o332Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn327koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3142,Bicycle Crunches,103.3698305,76.07467014,75.83925784,28,Male,37,179,29.84212139,Sunny,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o333Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn328koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3152,Bicycle Crunches,148.6876423,91.33557372,91.59326993,49,Female,60,157,23.87246598,Sunny,8,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o334Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn329koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3158,Bicycle Crunches,196.8220574,76.23932905,71.68720845,48,Male,32,158,33.25414962,Rainy,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o335Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn330koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3180,Bicycle Crunches,119.1873113,71.1160224,74.4211064,53,Female,30,175,21.73415852,Sunny,8,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o336Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn331koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3206,Bicycle Crunches,497.447433,84.66712273,88.38848489,36,Male,39,135,32.00273766,Sunny,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o337Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn332koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3229,Bicycle Crunches,481.6067745,85.04862257,80.12468859,47,Female,38,119,33.22753018,Sunny,2,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o338Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn333koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3252,Bicycle Crunches,472.6242176,86.40847335,83.1075405,49,Male,53,173,27.00110069,Rainy,1,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o339Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn334koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3261,Bicycle Crunches,144.1033047,71.8272265,74.16900366,30,Male,42,155,28.98897211,Rainy,6,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o340Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn335koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3267,Bicycle Crunches,447.0781353,56.7213878,58.69766403,42,Male,27,114,21.83867321,Rainy,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o341Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn336koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3273,Bicycle Crunches,468.8302752,69.52864052,72.37910623,54,Female,50,104,25.23085595,Sunny,7,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o342Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn337koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3291,Bicycle Crunches,446.0741014,72.64316198,69.40154407,31,Female,43,178,21.12553756,Cloudy,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o343Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn338koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3292,Bicycle Crunches,145.9088072,71.18944665,66.19645976,32,Female,26,147,32.70992637,Cloudy,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o344Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn339koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3302,Bicycle Crunches,369.8809791,79.80167412,80.04380652,32,Male,60,132,31.32306576,Rainy,5,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o345Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn340koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3307,Bicycle Crunches,157.4587163,99.66097261,101.3648142,43,Female,55,159,30.23903789,Cloudy,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o346Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn341koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3314,Bicycle Crunches,222.9783623,51.96987388,54.53767515,22,Male,56,142,33.97393468,Cloudy,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o347Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn342koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3318,Bicycle Crunches,324.8410804,69.41880123,67.01157952,57,Female,46,163,21.2765389,Sunny,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o348Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn343koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3324,Bicycle Crunches,421.6028638,88.29211117,89.51462125,24,Male,48,101,18.63141685,Rainy,8,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o349Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn344koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3334,Bicycle Crunches,484.0864916,56.13419227,54.628443,40,Female,47,167,34.55015317,Sunny,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o350Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn345koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3347,Bicycle Crunches,475.2357115,57.55906386,56.74892433,46,Male,31,117,18.62754606,Cloudy,2,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o351Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn346koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3349,Bicycle Crunches,431.0176869,77.41347428,81.72246504,45,Male,39,129,27.52957065,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o352Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn347koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3350,Bicycle Crunches,462.3158519,73.58592124,76.56901148,47,Female,57,144,29.91488189,Sunny,2,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o353Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn348koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3352,Bicycle Crunches,391.7835469,77.54629951,73.31132734,43,Male,40,146,32.06085973,Cloudy,8,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o354Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn349koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3361,Bicycle Crunches,337.5281436,56.93101702,60.73902074,50,Male,28,163,24.14918586,Rainy,6,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o355Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn350koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3387,Bicycle Crunches,467.0797734,84.79941585,82.34991081,56,Male,37,148,22.49758241,Rainy,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o356Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn351koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
